sequence,seq_type,method,pair,baseline_idx,ratio,num_matches,num_correct,num_ground_truth
i_leuven,illumination,sift,1_4,4,0.7,365,337,672
i_leuven,illumination,sift,1_4,4,0.75,405,364,672
i_leuven,illumination,sift,1_4,4,0.8,443,388,672
i_leuven,illumination,sift,1_4,4,0.85,496,407,672
i_leuven,illumination,sift,1_4,4,0.9,588,424,672
i_leuven,illumination,sift,1_4,4,0.95,715,432,672
i_leuven,illumination,sift,1_4,4,0.99,932,445,672
i_leuven,illumination,sift,1_5,5,0.5,65,64,505
i_leuven,illumination,sift,1_5,5,0.55,89,85,505
i_leuven,illumination,sift,1_5,5,0.6,128,118,505
i_leuven,illumination,sift,1_5,5,0.65,153,142,505
i_leuven,illumination,sift,1_5,5,0.7,183,167,505
i_leuven,illumination,sift,1_5,5,0.75,215,187,505
i_leuven,illumination,sift,1_5,5,0.8,259,212,505
i_leuven,illumination,sift,1_5,5,0.85,329,230,505
i_leuven,illumination,sift,1_5,5,0.9,425,249,505
i_leuven,illumination,sift,1_5,5,0.95,611,268,505
i_leuven,illumination,sift,1_5,5,0.99,899,278,505
i_leuven,illumination,sift,1_6,6,0.5,11,8,323
i_leuven,illumination,sift,1_6,6,0.55,15,10,323
i_leuven,illumination,sift,1_6,6,0.6,20,13,323
i_leuven,illumination,sift,1_6,6,0.65,40,24,323
i_leuven,illumination,sift,1_6,6,0.7,55,31,323
i_leuven,illumination,sift,1_6,6,0.75,80,36,323
i_leuven,illumination,sift,1_6,6,0.8,112,47,323
i_leuven,illumination,sift,1_6,6,0.85,165,60,323
i_leuven,illumination,sift,1_6,6,0.9,264,66,323
i_leuven,illumination,sift,1_6,6,0.95,487,77,323
i_leuven,illumination,sift,1_6,6,0.99,862,83,323
i_leuven,illumination,orb,1_2,2,0.5,639,634,1675
i_leuven,illumination,orb,1_2,2,0.55,749,741,1675
i_leuven,illumination,orb,1_2,2,0.6,860,845,1675
i_leuven,illumination,orb,1_2,2,0.65,943,924,1675
i_leuven,illumination,orb,1_2,2,0.7,1023,996,1675
i_leuven,illumination,orb,1_2,2,0.75,1103,1070,1675
i_leuven,illumination,orb,1_2,2,0.8,1184,1135,1675
i_leuven,illumination,orb,1_2,2,0.85,1283,1211,1675
i_leuven,illumination,orb,1_2,2,0.9,1381,1268,1675
i_leuven,illumination,orb,1_2,2,0.95,1522,1338,1675
i_leuven,illumination,orb,1_2,2,0.99,1740,1402,1675
i_leuven,illumination,orb,1_3,3,0.5,442,436,1610
i_leuven,illumination,orb,1_3,3,0.55,563,553,1610
i_leuven,illumination,orb,1_3,3,0.6,656,642,1610
i_leuven,illumination,orb,1_3,3,0.65,763,740,1610
i_leuven,illumination,orb,1_3,3,0.7,837,803,1610
i_leuven,illumination,orb,1_3,3,0.75,928,881,1610
i_leuven,illumination,orb,1_3,3,0.8,1036,961,1610
i_leuven,illumination,orb,1_3,3,0.85,1130,1023,1610
i_leuven,illumination,orb,1_3,3,0.9,1263,1090,1610
i_leuven,illumination,orb,1_3,3,0.95,1467,1152,1610
i_leuven,illumination,orb,1_3,3,0.99,1719,1200,1610
i_leuven,illumination,orb,1_4,4,0.5,150,147,1293
i_leuven,illumination,orb,1_4,4,0.55,210,204,1293
i_leuven,illumination,orb,1_4,4,0.6,274,262,1293
i_leuven,illumination,orb,1_4,4,0.65,352,336,1293
i_leuven,illumination,orb,1_4,4,0.7,451,426,1293
i_leuven,illumination,orb,1_4,4,0.75,529,482,1293
i_leuven,illumination,orb,1_4,4,0.8,615,545,1293
i_leuven,illumination,orb,1_4,4,0.85,746,627,1293
i_leuven,illumination,orb,1_4,4,0.9,927,695,1293
i_leuven,illumination,orb,1_4,4,0.95,1222,762,1293
i_leuven,illumination,orb,1_4,4,0.99,1684,831,1293
i_leuven,illumination,orb,1_5,5,0.5,48,46,782
i_leuven,illumination,orb,1_5,5,0.55,73,70,782
i_leuven,illumination,orb,1_5,5,0.6,94,90,782
i_leuven,illumination,orb,1_5,5,0.65,133,123,782
i_leuven,illumination,orb,1_5,5,0.7,175,157,782
i_leuven,illumination,orb,1_5,5,0.75,229,198,782
i_leuven,illumination,orb,1_5,5,0.8,305,256,782
i_leuven,illumination,orb,1_5,5,0.85,402,294,782
i_leuven,illumination,orb,1_5,5,0.9,579,351,782
i_leuven,illumination,orb,1_5,5,0.95,967,389,782
i_leuven,illumination,orb,1_5,5,0.99,1621,449,782
i_leuven,illumination,orb,1_6,6,0.5,8,5,370
i_leuven,illumination,orb,1_6,6,0.55,12,8,370
i_leuven,illumination,orb,1_6,6,0.6,22,15,370
i_leuven,illumination,orb,1_6,6,0.65,33,23,370
i_leuven,illumination,orb,1_6,6,0.7,55,33,370
i_leuven,illumination,orb,1_6,6,0.75,81,41,370
i_leuven,illumination,orb,1_6,6,0.8,138,61,370
i_leuven,illumination,orb,1_6,6,0.85,219,73,370
i_leuven,illumination,orb,1_6,6,0.9,408,84,370
i_leuven,illumination,orb,1_6,6,0.95,825,99,370
i_leuven,illumination,orb,1_6,6,0.99,1588,119,370
i_lionday,illumination,sift,1_2,2,0.5,14,9,404
i_lionday,illumination,sift,1_2,2,0.55,21,15,404
i_lionday,illumination,sift,1_2,2,0.6,28,19,404
i_lionday,illumination,sift,1_2,2,0.65,39,25,404
i_lionday,illumination,sift,1_2,2,0.7,57,34,404
i_lionday,illumination,sift,1_2,2,0.75,78,41,404
i_lionday,illumination,sift,1_2,2,0.8,114,49,404
i_lionday,illumination,sift,1_2,2,0.85,186,58,404
i_lionday,illumination,sift,1_2,2,0.9,324,66,404
i_lionday,illumination,sift,1_2,2,0.95,676,77,404
i_lionday,illumination,sift,1_2,2,0.99,1153,86,404
i_lionday,illumination,sift,1_3,3,0.5,33,28,572
i_lionday,illumination,sift,1_3,3,0.55,44,35,572
i_lionday,illumination,sift,1_3,3,0.6,60,50,572
i_lionday,illumination,sift,1_3,3,0.65,72,61,572
i_lionday,illumination,sift,1_3,3,0.7,93,73,572
i_lionday,illumination,sift,1_3,3,0.75,132,96,572
i_lionday,illumination,sift,1_3,3,0.8,184,118,572
i_lionday,illumination,sift,1_3,3,0.85,258,132,572
i_lionday,illumination,sift,1_3,3,0.9,405,147,572
i_lionday,illumination,sift,1_3,3,0.95,716,161,572
i_lionday,illumination,sift,1_3,3,0.99,1173,186,572
i_lionday,illumination,sift,1_4,4,0.5,8,5,305
i_lionday,illumination,sift,1_4,4,0.55,20,11,305
i_lionday,illumination,sift,1_4,4,0.6,25,13,305
i_lionday,illumination,sift,1_4,4,0.65,30,15,305
i_lionday,illumination,sift,1_4,4,0.7,36,17,305
i_lionday,illumination,sift,1_4,4,0.75,47,21,305
i_lionday,illumination,sift,1_4,4,0.8,85,25,305
i_lionday,illumination,sift,1_4,4,0.85,169,32,305
i_lionday,illumination,sift,1_4,4,0.9,338,35,305
i_lionday,illumination,sift,1_4,4,0.95,659,38,305
i_lionday,illumination,sift,1_4,4,0.99,1183,44,305
i_lionday,illumination,sift,1_5,5,0.5,13,9,428
i_lionday,illumination,sift,1_5,5,0.55,18,13,428
i_lionday,illumination,sift,1_5,5,0.6,26,18,428
i_lionday,illumination,sift,1_5,5,0.65,36,23,428
i_lionday,illumination,sift,1_5,5,0.7,46,25,428
i_lionday,illumination,sift,1_5,5,0.75,73,33,428
i_lionday,illumination,sift,1_5,5,0.8,117,39,428
i_lionday,illumination,sift,1_5,5,0.85,195,49,428
i_lionday,illumination,sift,1_5,5,0.9,343,54,428
i_lionday,illumination,sift,1_5,5,0.95,677,61,428
i_lionday,illumination,sift,1_5,5,0.99,1189,65,428
i_lionday,illumination,sift,1_6,6,0.5,32,22,566
i_lionday,illumination,sift,1_6,6,0.55,44,32,566
i_lionday,illumination,sift,1_6,6,0.6,59,47,566
i_lionday,illumination,sift,1_6,6,0.65,78,62,566
i_lionday,illumination,sift,1_6,6,0.7,95,70,566
i_lionday,illumination,sift,1_6,6,0.75,119,78,566
i_lionday,illumination,sift,1_6,6,0.8,169,94,566
i_lionday,illumination,sift,1_6,6,0.85,246,115,566
i_lionday,illumination,sift,1_6,6,0.9,395,132,566
i_lionday,illumination,sift,1_6,6,0.95,679,144,566
i_lionday,illumination,sift,1_6,6,0.99,1169,159,566
i_lionday,illumination,orb,1_2,2,0.5,4,4,1173
i_lionday,illumination,orb,1_2,2,0.55,10,9,1173
i_lionday,illumination,orb,1_2,2,0.6,16,12,1173
i_lionday,illumination,orb,1_2,2,0.65,33,25,1173
i_lionday,illumination,orb,1_2,2,0.7,54,38,1173
i_lionday,illumination,orb,1_2,2,0.75,86,55,1173
i_lionday,illumination,orb,1_2,2,0.8,149,86,1173
i_lionday,illumination,orb,1_2,2,0.85,258,116,1173
i_lionday,illumination,orb,1_2,2,0.9,480,167,1173
i_lionday,illumination,orb,1_2,2,0.95,943,230,1173
i_lionday,illumination,orb,1_2,2,0.99,1741,283,1173
i_lionday,illumination,orb,1_3,3,0.5,12,9,1038
i_lionday,illumination,orb,1_3,3,0.55,30,23,1038
i_lionday,illumination,orb,1_3,3,0.6,41,32,1038
i_lionday,illumination,orb,1_3,3,0.65,69,53,1038
i_lionday,illumination,orb,1_3,3,0.7,108,82,1038
i_lionday,illumination,orb,1_3,3,0.75,164,112,1038
i_lionday,illumination,orb,1_3,3,0.8,233,150,1038
i_lionday,illumination,orb,1_3,3,0.85,354,204,1038
i_lionday,illumination,orb,1_3,3,0.9,553,255,1038
i_lionday,illumination,orb,1_3,3,0.95,968,311,1038
i_lionday,illumination,orb,1_3,3,0.99,1775,368,1038
i_lionday,illumination,orb,1_4,4,0.5,1,1,856
i_lionday,illumination,orb,1_4,4,0.55,3,3,856
i_lionday,illumination,orb,1_4,4,0.6,4,4,856
i_lionday,illumination,orb,1_4,4,0.65,7,6,856
i_lionday,illumination,orb,1_4,4,0.7,10,8,856
i_lionday,illumination,orb,1_4,4,0.75,20,15,856
i_lionday,illumination,orb,1_4,4,0.8,47,21,856
i_lionday,illumination,orb,1_4,4,0.85,127,31,856
i_lionday,illumination,orb,1_4,4,0.9,306,41,856
i_lionday,illumination,orb,1_4,4,0.95,791,55,856
i_lionday,illumination,orb,1_4,4,0.99,1719,78,856
i_lionday,illumination,orb,1_5,5,0.5,1,1,710
i_lionday,illumination,orb,1_5,5,0.55,7,7,710
i_lionday,illumination,orb,1_5,5,0.6,11,10,710
i_lionday,illumination,orb,1_5,5,0.65,18,17,710
i_lionday,illumination,orb,1_5,5,0.7,22,20,710
i_lionday,illumination,orb,1_5,5,0.75,45,27,710
i_lionday,illumination,orb,1_5,5,0.8,86,42,710
i_lionday,illumination,orb,1_5,5,0.85,160,53,710
i_lionday,illumination,orb,1_5,5,0.9,348,70,710
i_lionday,illumination,orb,1_5,5,0.95,815,96,710
i_lionday,illumination,orb,1_5,5,0.99,1727,124,710
i_lionday,illumination,orb,1_6,6,0.5,10,8,1072
i_lionday,illumination,orb,1_6,6,0.55,23,17,1072
i_lionday,illumination,orb,1_6,6,0.6,41,30,1072
i_lionday,illumination,orb,1_6,6,0.65,72,49,1072
i_lionday,illumination,orb,1_6,6,0.7,99,66,1072
i_lionday,illumination,orb,1_6,6,0.75,145,90,1072
i_lionday,illumination,orb,1_6,6,0.8,216,127,1072
i_lionday,illumination,orb,1_6,6,0.85,315,169,1072
i_lionday,illumination,orb,1_6,6,0.9,526,214,1072
i_lionday,illumination,orb,1_6,6,0.95,967,275,1072
i_lionday,illumination,orb,1_6,6,0.99,1779,316,1072
i_lionnight,illumination,sift,1_2,2,0.5,92,84,1828
i_lionnight,illumination,sift,1_2,2,0.55,121,109,1828
i_lionnight,illumination,sift,1_2,2,0.6,147,129,1828
i_lionnight,illumination,sift,1_2,2,0.65,178,153,1828
i_lionnight,illumination,sift,1_2,2,0.7,218,173,1828
i_lionnight,illumination,sift,1_2,2,0.75,281,206,1828
i_lionnight,illumination,sift,1_2,2,0.8,376,242,1828
i_lionnight,illumination,sift,1_2,2,0.85,555,284,1828
i_lionnight,illumination,sift,1_2,2,0.9,877,330,1828
i_lionnight,illumination,sift,1_2,2,0.95,1462,383,1828
i_lionnight,illumination,sift,1_2,2,0.99,2498,415,1828
i_lionnight,illumination,sift,1_3,3,0.5,36,27,1454
i_lionnight,illumination,sift,1_3,3,0.55,47,34,1454
i_lionnight,illumination,sift,1_3,3,0.6,60,41,1454
i_lionnight,illumination,sift,1_3,3,0.65,84,52,1454
i_lionnight,illumination,sift,1_3,3,0.7,118,64,1454
i_lionnight,illumination,sift,1_3,3,0.75,158,85,1454
i_lionnight,illumination,sift,1_3,3,0.8,240,114,1454
i_lionnight,illumination,sift,1_3,3,0.85,376,140,1454
i_lionnight,illumination,sift,1_3,3,0.9,698,169,1454
i_lionnight,illumination,sift,1_3,3,0.95,1300,192,1454
i_lionnight,illumination,sift,1_3,3,0.99,2437,215,1454
i_lionnight,illumination,sift,1_4,4,0.5,212,203,1956
i_lionnight,illumination,sift,1_4,4,0.55,263,250,1956
i_lionnight,illumination,sift,1_4,4,0.6,319,303,1956
i_lionnight,illumination,sift,1_4,4,0.65,378,344,1956
i_lionnight,illumination,sift,1_4,4,0.7,473,409,1956
i_lionnight,illumination,sift,1_4,4,0.75,585,463,1956
i_lionnight,illumination,sift,1_4,4,0.8,745,519,1956
i_lionnight,illumination,sift,1_4,4,0.85,988,573,1956
i_lionnight,illumination,sift,1_4,4,0.9,1354,616,1956
i_lionnight,illumination,sift,1_4,4,0.95,1915,672,1956
i_lionnight,illumination,sift,1_4,4,0.99,2649,717,1956
i_lionnight,illumination,sift,1_5,5,0.5,327,324,2002
i_lionnight,illumination,sift,1_5,5,0.55,364,356,2002
i_lionnight,illumination,sift,1_5,5,0.6,400,388,2002
i_lionnight,illumination,sift,1_5,5,0.65,452,429,2002
i_lionnight,illumination,sift,1_5,5,0.7,510,470,2002
i_lionnight,illumination,sift,1_5,5,0.75,568,498,2002
i_lionnight,illumination,sift,1_5,5,0.8,676,526,2002
i_lionnight,illumination,sift,1_5,5,0.85,843,561,2002
i_lionnight,illumination,sift,1_5,5,0.9,1145,587,2002
i_lionnight,illumination,sift,1_5,5,0.95,1710,620,2002
i_lionnight,illumination,sift,1_5,5,0.99,2582,647,2002
i_lionnight,illumination,sift,1_6,6,0.5,149,140,1785
i_lionnight,illumination,sift,1_6,6,0.55,192,180,1785
i_lionnight,illumination,sift,1_6,6,0.6,234,213,1785
i_lionnight,illumination,sift,1_6,6,0.65,281,247,1785
i_lionnight,illumination,sift,1_6,6,0.7,324,273,1785
i_lionnight,illumination,sift,1_6,6,0.75,407,309,1785
i_lionnight,illumination,sift,1_6,6,0.8,536,352,1785
i_lionnight,illumination,sift,1_6,6,0.85,697,394,1785
i_lionnight,illumination,sift,1_6,6,0.9,1003,435,1785
i_lionnight,illumination,sift,1_6,6,0.95,1633,471,1785
i_lionnight,illumination,sift,1_6,6,0.99,2582,502,1785
i_lionnight,illumination,orb,1_2,2,0.5,37,29,1663
i_lionnight,illumination,orb,1_2,2,0.55,60,39,1663
i_lionnight,illumination,orb,1_2,2,0.6,101,62,1663
i_lionnight,illumination,orb,1_2,2,0.65,138,75,1663
i_lionnight,illumination,orb,1_2,2,0.7,211,101,1663
i_lionnight,illumination,orb,1_2,2,0.75,297,119,1663
i_lionnight,illumination,orb,1_2,2,0.8,410,144,1663
i_lionnight,illumination,orb,1_2,2,0.85,576,168,1663
i_lionnight,illumination,orb,1_2,2,0.9,847,194,1663
i_lionnight,illumination,orb,1_2,2,0.95,1287,217,1663
i_lionnight,illumination,orb,1_2,2,0.99,1861,236,1663
i_lionnight,illumination,orb,1_3,3,0.5,24,21,1580
i_lionnight,illumination,orb,1_3,3,0.55,41,33,1580
i_lionnight,illumination,orb,1_3,3,0.6,58,41,1580
i_lionnight,illumination,orb,1_3,3,0.65,88,51,1580
i_lionnight,illumination,orb,1_3,3,0.7,133,65,1580
i_lionnight,illumination,orb,1_3,3,0.75,201,82,1580
i_lionnight,illumination,orb,1_3,3,0.8,301,106,1580
i_lionnight,illumination,orb,1_3,3,0.85,477,129,1580
i_lionnight,illumination,orb,1_3,3,0.9,779,159,1580
i_lionnight,illumination,orb,1_3,3,0.95,1244,201,1580
i_lionnight,illumination,orb,1_3,3,0.99,1819,234,1580
i_lionnight,illumination,orb,1_4,4,0.5,69,58,1545
i_lionnight,illumination,orb,1_4,4,0.55,97,77,1545
i_lionnight,illumination,orb,1_4,4,0.6,130,96,1545
i_lionnight,illumination,orb,1_4,4,0.65,188,117,1545
i_lionnight,illumination,orb,1_4,4,0.7,256,138,1545
i_lionnight,illumination,orb,1_4,4,0.75,362,167,1545
i_lionnight,illumination,orb,1_4,4,0.8,503,202,1545
i_lionnight,illumination,orb,1_4,4,0.85,679,233,1545
i_lionnight,illumination,orb,1_4,4,0.9,965,267,1545
i_lionnight,illumination,orb,1_4,4,0.95,1396,303,1545
i_lionnight,illumination,orb,1_4,4,0.99,1878,340,1545
i_lionnight,illumination,orb,1_5,5,0.5,59,45,1696
i_lionnight,illumination,orb,1_5,5,0.55,78,56,1696
i_lionnight,illumination,orb,1_5,5,0.6,100,61,1696
i_lionnight,illumination,orb,1_5,5,0.65,141,76,1696
i_lionnight,illumination,orb,1_5,5,0.7,194,84,1696
i_lionnight,illumination,orb,1_5,5,0.75,281,97,1696
i_lionnight,illumination,orb,1_5,5,0.8,400,114,1696
i_lionnight,illumination,orb,1_5,5,0.85,589,137,1696
i_lionnight,illumination,orb,1_5,5,0.9,849,162,1696
i_lionnight,illumination,orb,1_5,5,0.95,1306,183,1696
i_lionnight,illumination,orb,1_5,5,0.99,1864,217,1696
i_lionnight,illumination,orb,1_6,6,0.5,74,59,1649
i_lionnight,illumination,orb,1_6,6,0.55,89,70,1649
i_lionnight,illumination,orb,1_6,6,0.6,109,80,1649
i_lionnight,illumination,orb,1_6,6,0.65,148,96,1649
i_lionnight,illumination,orb,1_6,6,0.7,206,116,1649
i_lionnight,illumination,orb,1_6,6,0.75,281,127,1649
i_lionnight,illumination,orb,1_6,6,0.8,404,145,1649
i_lionnight,illumination,orb,1_6,6,0.85,598,173,1649
i_lionnight,illumination,orb,1_6,6,0.9,867,204,1649
i_lionnight,illumination,orb,1_6,6,0.95,1294,233,1649
i_lionnight,illumination,orb,1_6,6,0.99,1840,263,1649
i_londonbridge,illumination,sift,1_2,2,0.5,1187,91,1304
i_londonbridge,illumination,sift,1_2,2,0.55,1325,110,1304
i_londonbridge,illumination,sift,1_2,2,0.6,1446,129,1304
i_londonbridge,illumination,sift,1_2,2,0.65,1568,150,1304
i_londonbridge,illumination,sift,1_2,2,0.7,1685,159,1304
i_londonbridge,illumination,sift,1_2,2,0.75,1809,169,1304
i_londonbridge,illumination,sift,1_2,2,0.8,1956,182,1304
i_londonbridge,illumination,sift,1_2,2,0.85,2134,195,1304
i_londonbridge,illumination,sift,1_2,2,0.9,2438,211,1304
i_londonbridge,illumination,sift,1_2,2,0.95,2968,222,1304
i_londonbridge,illumination,sift,1_2,2,0.99,3748,227,1304
i_londonbridge,illumination,sift,1_3,3,0.5,414,235,2227
i_londonbridge,illumination,sift,1_3,3,0.55,557,300,2227
i_londonbridge,illumination,sift,1_3,3,0.6,692,373,2227
i_londonbridge,illumination,sift,1_3,3,0.65,815,439,2227
i_londonbridge,illumination,sift,1_3,3,0.7,956,503,2227
i_londonbridge,illumination,sift,1_3,3,0.75,1131,579,2227
i_londonbridge,illumination,sift,1_3,3,0.8,1325,647,2227
i_londonbridge,illumination,sift,1_3,3,0.85,1594,709,2227
i_londonbridge,illumination,sift,1_3,3,0.9,1954,754,2227
i_londonbridge,illumination,sift,1_3,3,0.95,2659,807,2227
i_londonbridge,illumination,sift,1_3,3,0.99,3679,848,2227
i_londonbridge,illumination,sift,1_4,4,0.5,375,110,1743
i_londonbridge,illumination,sift,1_4,4,0.55,479,129,1743
i_londonbridge,illumination,sift,1_4,4,0.6,589,148,1743
i_londonbridge,illumination,sift,1_4,4,0.65,729,173,1743
i_londonbridge,illumination,sift,1_4,4,0.7,874,198,1743
i_londonbridge,illumination,sift,1_4,4,0.75,989,216,1743
i_londonbridge,illumination,sift,1_4,4,0.8,1171,240,1743
i_londonbridge,illumination,sift,1_4,4,0.85,1400,256,1743
i_londonbridge,illumination,sift,1_4,4,0.9,1835,280,1743
i_londonbridge,illumination,sift,1_4,4,0.95,2595,304,1743
i_londonbridge,illumination,sift,1_4,4,0.99,3641,320,1743
i_londonbridge,illumination,sift,1_5,5,0.5,31,0,985
i_londonbridge,illumination,sift,1_5,5,0.55,53,0,985
i_londonbridge,illumination,sift,1_5,5,0.6,76,0,985
i_londonbridge,illumination,sift,1_5,5,0.65,112,0,985
i_londonbridge,illumination,sift,1_5,5,0.7,165,0,985
i_londonbridge,illumination,sift,1_5,5,0.75,232,0,985
i_londonbridge,illumination,sift,1_5,5,0.8,348,0,985
i_londonbridge,illumination,sift,1_5,5,0.85,576,0,985
i_londonbridge,illumination,sift,1_5,5,0.9,1004,0,985
i_londonbridge,illumination,sift,1_5,5,0.95,1964,1,985
i_londonbridge,illumination,sift,1_5,5,0.99,3504,1,985
i_londonbridge,illumination,sift,1_6,6,0.5,5,4,1831
i_londonbridge,illumination,sift,1_6,6,0.55,12,10,1831
i_londonbridge,illumination,sift,1_6,6,0.6,26,20,1831
i_londonbridge,illumination,sift,1_6,6,0.65,49,34,1831
i_londonbridge,illumination,sift,1_6,6,0.7,88,56,1831
i_londonbridge,illumination,sift,1_6,6,0.75,144,83,1831
i_londonbridge,illumination,sift,1_6,6,0.8,249,117,1831
i_londonbridge,illumination,sift,1_6,6,0.85,427,144,1831
i_londonbridge,illumination,sift,1_6,6,0.9,861,191,1831
i_londonbridge,illumination,sift,1_6,6,0.95,1843,240,1831
i_londonbridge,illumination,sift,1_6,6,0.99,3455,288,1831
i_londonbridge,illumination,orb,1_2,2,0.5,459,80,1223
i_londonbridge,illumination,orb,1_2,2,0.55,561,107,1223
i_londonbridge,illumination,orb,1_2,2,0.6,647,125,1223
i_londonbridge,illumination,orb,1_2,2,0.65,746,149,1223
i_londonbridge,illumination,orb,1_2,2,0.7,848,173,1223
i_londonbridge,illumination,orb,1_2,2,0.75,941,186,1223
i_londonbridge,illumination,orb,1_2,2,0.8,1059,210,1223
i_londonbridge,illumination,orb,1_2,2,0.85,1195,239,1223
i_londonbridge,illumination,orb,1_2,2,0.9,1379,266,1223
i_londonbridge,illumination,orb,1_2,2,0.95,1620,296,1223
i_londonbridge,illumination,orb,1_2,2,0.99,1906,318,1223
i_londonbridge,illumination,orb,1_3,3,0.5,82,35,991
i_londonbridge,illumination,orb,1_3,3,0.55,116,48,991
i_londonbridge,illumination,orb,1_3,3,0.6,167,69,991
i_londonbridge,illumination,orb,1_3,3,0.65,226,93,991
i_londonbridge,illumination,orb,1_3,3,0.7,292,114,991
i_londonbridge,illumination,orb,1_3,3,0.75,373,150,991
i_londonbridge,illumination,orb,1_3,3,0.8,461,178,991
i_londonbridge,illumination,orb,1_3,3,0.85,597,212,991
i_londonbridge,illumination,orb,1_3,3,0.9,818,247,991
i_londonbridge,illumination,orb,1_3,3,0.95,1242,291,991
i_londonbridge,illumination,orb,1_3,3,0.99,1858,324,991
i_londonbridge,illumination,orb,1_4,4,0.5,37,8,950
i_londonbridge,illumination,orb,1_4,4,0.55,58,11,950
i_londonbridge,illumination,orb,1_4,4,0.6,81,16,950
i_londonbridge,illumination,orb,1_4,4,0.65,123,28,950
i_londonbridge,illumination,orb,1_4,4,0.7,183,41,950
i_londonbridge,illumination,orb,1_4,4,0.75,243,57,950
i_londonbridge,illumination,orb,1_4,4,0.8,349,82,950
i_londonbridge,illumination,orb,1_4,4,0.85,494,104,950
i_londonbridge,illumination,orb,1_4,4,0.9,720,126,950
i_londonbridge,illumination,orb,1_4,4,0.95,1176,152,950
i_londonbridge,illumination,orb,1_4,4,0.99,1806,168,950
i_londonbridge,illumination,orb,1_5,5,0.5,9,0,404
i_londonbridge,illumination,orb,1_5,5,0.55,13,0,404
i_londonbridge,illumination,orb,1_5,5,0.6,16,0,404
i_londonbridge,illumination,orb,1_5,5,0.65,21,0,404
i_londonbridge,illumination,orb,1_5,5,0.7,29,0,404
i_londonbridge,illumination,orb,1_5,5,0.75,61,0,404
i_londonbridge,illumination,orb,1_5,5,0.8,116,0,404
i_londonbridge,illumination,orb,1_5,5,0.85,222,0,404
i_londonbridge,illumination,orb,1_5,5,0.9,441,1,404
i_londonbridge,illumination,orb,1_5,5,0.95,966,1,404
i_londonbridge,illumination,orb,1_5,5,0.99,1775,4,404
i_londonbridge,illumination,orb,1_6,6,0.5,0,0,341
i_londonbridge,illumination,orb,1_6,6,0.55,2,2,341
i_londonbridge,illumination,orb,1_6,6,0.6,8,6,341
i_londonbridge,illumination,orb,1_6,6,0.65,18,13,341
i_londonbridge,illumination,orb,1_6,6,0.7,24,14,341
i_londonbridge,illumination,orb,1_6,6,0.75,51,21,341
i_londonbridge,illumination,orb,1_6,6,0.8,90,28,341
i_londonbridge,illumination,orb,1_6,6,0.85,212,38,341
i_londonbridge,illumination,orb,1_6,6,0.9,454,49,341
i_londonbridge,illumination,orb,1_6,6,0.95,957,66,341
i_londonbridge,illumination,orb,1_6,6,0.99,1800,78,341
i_melon,illumination,sift,1_2,2,0.5,449,439,762
i_melon,illumination,sift,1_2,2,0.55,491,481,762
i_melon,illumination,sift,1_2,2,0.6,530,517,762
i_melon,illumination,sift,1_2,2,0.65,553,539,762
i_melon,illumination,sift,1_2,2,0.7,580,565,762
i_melon,illumination,sift,1_2,2,0.75,605,582,762
i_melon,illumination,sift,1_2,2,0.8,628,593,762
i_melon,illumination,sift,1_2,2,0.85,665,602,762
i_melon,illumination,sift,1_2,2,0.9,717,615,762
i_melon,illumination,sift,1_2,2,0.95,807,629,762
i_melon,illumination,sift,1_2,2,0.99,963,631,762
i_melon,illumination,sift,1_3,3,0.5,121,115,618
i_melon,illumination,sift,1_3,3,0.55,162,155,618
i_melon,illumination,sift,1_3,3,0.6,200,192,618
i_melon,illumination,sift,1_3,3,0.65,233,221,618
i_melon,illumination,sift,1_3,3,0.7,266,252,618
i_melon,illumination,sift,1_3,3,0.75,310,286,618
i_melon,illumination,sift,1_3,3,0.8,354,315,618
i_melon,illumination,sift,1_3,3,0.85,414,342,618
i_melon,illumination,sift,1_3,3,0.9,509,365,618
i_melon,illumination,sift,1_3,3,0.95,685,391,618
i_melon,illumination,sift,1_3,3,0.99,926,409,618
