sequence,seq_type,method,pair,baseline_idx,num_kp1,num_kp2,num_matches,time_sec,correct_at_1px,num_ground_truth_at_1px,precision_at_1px,recall_at_1px,correct_at_2px,num_ground_truth_at_2px,precision_at_2px,recall_at_2px,correct_at_3px,num_ground_truth_at_3px,precision_at_3px,recall_at_3px,correct_at_5px,num_ground_truth_at_5px,precision_at_5px,recall_at_5px,correct_at_10px,num_ground_truth_at_10px,precision_at_10px,recall_at_10px
v_pomegranate,viewpoint,orb,1_6,6,2000,2000,386,0.26731233596801757,73,518,0.18911917098445596,0.14092664092664092,240,1018,0.6217616580310881,0.2357563850687623,344,1225,0.8911917098445595,0.2808163265306122,383,1350,0.9922279792746114,0.2837037037037037,383,1501,0.9922279792746114,0.2551632245169887
v_posters,viewpoint,sift,1_2,2,18199,9780,3075,9.093785619735717,2152,2932,0.6998373983739837,0.7339699863574352,2668,5169,0.8676422764227643,0.5161539949700136,2698,8599,0.8773983739837399,0.31375741365275034,2709,14062,0.8809756097560976,0.1926468496657659,2722,17635,0.8852032520325204,0.15435214062943012
v_posters,viewpoint,sift,1_3,3,18199,10493,3762,9.093785619735717,2389,3326,0.6350345560871876,0.7182802164762477,3125,5790,0.8306751727804359,0.5397236614853195,3379,9214,0.8981924508240298,0.36672454959843714,3414,14357,0.9074960127591707,0.23779341087971026,3421,17698,0.9093567251461988,0.19329867781670246
v_posters,viewpoint,sift,1_4,4,18199,11140,3999,9.093785619735717,3113,3916,0.7784446111527882,0.7949438202247191,3624,5786,0.9062265566391597,0.626339440027653,3652,8974,0.9132283070767692,0.40695342099398263,3658,14154,0.9147286821705426,0.258442843012576,3667,17677,0.9169792448112029,0.2074447021553431
v_posters,viewpoint,sift,1_5,5,18199,11164,1982,9.093785619735717,623,1975,0.3143289606458123,0.31544303797468354,1180,4858,0.5953582240161454,0.2428983120625772,1409,8232,0.7108980827447023,0.17116132167152576,1561,13629,0.7875882946518667,0.1145351823317925,1579,17202,0.7966700302724521,0.09179165213347285
v_posters,viewpoint,sift,1_6,6,18199,10152,1221,9.093785619735717,416,1785,0.3407043407043407,0.2330532212885154,564,4168,0.4619164619164619,0.13531669865642995,663,7448,0.542997542997543,0.0890171858216971,853,13010,0.6986076986076986,0.06556495003843198,984,16964,0.8058968058968059,0.058005187455788726
v_posters,viewpoint,orb,1_2,2,2000,2000,322,0.3126643657684326,169,820,0.5248447204968945,0.20609756097560974,293,1338,0.9099378881987578,0.21898355754857998,304,1492,0.9440993788819876,0.2037533512064343,309,1650,0.9596273291925466,0.18727272727272729,309,1815,0.9596273291925466,0.17024793388429751
v_posters,viewpoint,orb,1_3,3,2000,2000,362,0.3126643657684326,172,875,0.47513812154696133,0.19657142857142856,305,1377,0.8425414364640884,0.2214960058097313,341,1536,0.9419889502762431,0.22200520833333334,348,1714,0.9613259668508287,0.20303383897316218,348,1898,0.9613259668508287,0.1833508956796628
v_posters,viewpoint,orb,1_4,4,2000,2000,469,0.3126643657684326,320,932,0.6823027718550106,0.34334763948497854,441,1369,0.9402985074626866,0.32213294375456536,456,1507,0.9722814498933902,0.3025879230258792,456,1670,0.9722814498933902,0.27305389221556886,456,1881,0.9722814498933902,0.24242424242424243
v_posters,viewpoint,orb,1_5,5,2000,2000,75,0.3126643657684326,28,516,0.37333333333333335,0.05426356589147287,50,995,0.6666666666666666,0.05025125628140704,53,1157,0.7066666666666667,0.045808124459809856,59,1355,0.7866666666666666,0.043542435424354244,61,1573,0.8133333333333334,0.03877940241576605
v_posters,viewpoint,orb,1_6,6,2000,2000,73,0.3126643657684326,29,607,0.3972602739726027,0.047775947281713346,40,989,0.547945205479452,0.04044489383215369,43,1122,0.589041095890411,0.03832442067736185,52,1330,0.7123287671232876,0.039097744360902256,55,1601,0.7534246575342466,0.034353529044347283
v_samples,viewpoint,sift,1_2,2,7702,4471,2112,2.2583354473114015,1740,2211,0.8238636363636364,0.7869742198100407,1970,2793,0.9327651515151515,0.7053347654851414,2003,3512,0.9483901515151515,0.5703302961275627,2021,5184,0.9569128787878788,0.3898533950617284,2025,7129,0.9588068181818182,0.28405105905456585
v_samples,viewpoint,sift,1_3,3,7702,5054,2122,2.2583354473114015,1586,2151,0.7474081055607917,0.7373314737331473,1974,2947,0.9302544769085768,0.669833729216152,2012,3620,0.9481621112158342,0.5558011049723757,2029,5257,0.9561734213006597,0.3859615750428001,2032,7100,0.9575871819038643,0.28619718309859155
v_samples,viewpoint,sift,1_4,4,7702,5092,1390,2.2583354473114015,926,1799,0.6661870503597123,0.5147304057809894,1218,2746,0.8762589928057554,0.4435542607428988,1264,3536,0.9093525179856116,0.3574660633484163,1288,5340,0.9266187050359712,0.24119850187265918,1297,7200,0.9330935251798561,0.18013888888888888
v_samples,viewpoint,sift,1_5,5,7702,4664,1759,2.2583354473114015,1322,1988,0.7515633882888004,0.6649899396378269,1612,2735,0.9164297896532121,0.5893967093235832,1654,3444,0.9403069926094372,0.4802555168408827,1665,5140,0.946560545764639,0.3239299610894942,1673,6975,0.9511085844229676,0.23985663082437275
v_samples,viewpoint,sift,1_6,6,7702,4630,1096,2.2583354473114015,683,1528,0.6231751824817519,0.4469895287958115,932,2431,0.8503649635036497,0.38338132455779517,974,3237,0.8886861313868614,0.30089589125733707,1000,4991,0.9124087591240876,0.2003606491685033,1009,7003,0.9206204379562044,0.14408110809653005
v_samples,viewpoint,orb,1_2,2,2000,2000,522,0.27262539863586427,242,1261,0.46360153256704983,0.19191118160190326,448,1726,0.8582375478927203,0.25955967555040554,489,1828,0.9367816091954023,0.2675054704595186,500,1876,0.9578544061302682,0.26652452025586354,500,1906,0.9578544061302682,0.2623294858342078
v_samples,viewpoint,orb,1_3,3,2000,2000,528,0.27262539863586427,241,1200,0.4564393939393939,0.20083333333333334,459,1719,0.8693181818181818,0.2670157068062827,502,1808,0.9507575757575758,0.2776548672566372,509,1857,0.9640151515151515,0.27409800753904145,509,1888,0.9640151515151515,0.2695974576271186
v_samples,viewpoint,orb,1_4,4,2000,2000,242,0.27262539863586427,109,1107,0.45041322314049587,0.0984643179765131,177,1611,0.731404958677686,0.10986964618249534,205,1713,0.8471074380165289,0.11967308814944541,213,1802,0.8801652892561983,0.11820199778024418,213,1856,0.8801652892561983,0.11476293103448276
v_samples,viewpoint,orb,1_5,5,2000,2000,357,0.27262539863586427,173,1174,0.484593837535014,0.14735945485519591,299,1662,0.8375350140056023,0.17990373044524668,322,1741,0.9019607843137255,0.18495117748420448,329,1785,0.9215686274509803,0.1843137254901961,330,1815,0.9243697478991597,0.18181818181818182
v_samples,viewpoint,orb,1_6,6,2000,2000,178,0.27262539863586427,67,1114,0.37640449438202245,0.06014362657091562,118,1597,0.6629213483146067,0.07388854101440201,134,1713,0.7528089887640449,0.07822533566841798,139,1790,0.7808988764044944,0.0776536312849162,139,1852,0.7808988764044944,0.07505399568034557
v_soldiers,viewpoint,sift,1_2,2,618,451,189,0.21491398811340331,106,154,0.5608465608465608,0.6883116883116883,157,228,0.8306878306878307,0.6885964912280702,173,255,0.9153439153439153,0.6784313725490196,177,278,0.9365079365079365,0.6366906474820144,181,332,0.9576719576719577,0.5451807228915663
v_soldiers,viewpoint,sift,1_3,3,618,550,149,0.21491398811340331,72,94,0.48322147651006714,0.7659574468085106,109,161,0.7315436241610739,0.6770186335403726,131,196,0.8791946308724832,0.6683673469387755,138,232,0.9261744966442953,0.5948275862068966,144,291,0.9664429530201343,0.4948453608247423
v_soldiers,viewpoint,sift,1_4,4,618,779,122,0.21491398811340331,57,93,0.4672131147540984,0.6129032258064516,94,167,0.7704918032786885,0.562874251497006,105,194,0.860655737704918,0.5412371134020618,111,224,0.9098360655737705,0.4955357142857143,114,286,0.9344262295081968,0.3986013986013986
v_soldiers,viewpoint,sift,1_5,5,618,1165,73,0.21491398811340331,27,62,0.3698630136986301,0.43548387096774194,49,132,0.6712328767123288,0.3712121212121212,59,168,0.8082191780821918,0.35119047619047616,66,218,0.9041095890410958,0.30275229357798167,67,287,0.9178082191780822,0.23344947735191637
v_soldiers,viewpoint,sift,1_6,6,618,1942,176,0.21491398811340331,100,188,0.5681818181818182,0.5319148936170213,154,316,0.875,0.4873417721518987,163,353,0.9261363636363636,0.46175637393767704,173,430,0.9829545454545454,0.40232558139534885,175,520,0.9943181818181818,0.33653846153846156
v_soldiers,viewpoint,orb,1_2,2,1593,1118,219,0.20514936447143556,60,408,0.273972602739726,0.14705882352941177,153,726,0.6986301369863014,0.21074380165289255,187,854,0.8538812785388128,0.2189695550351288,203,953,0.9269406392694064,0.2130115424973767,207,1061,0.9452054794520548,0.1950989632422243
v_soldiers,viewpoint,orb,1_3,3,1593,1380,237,0.20514936447143556,68,363,0.2869198312236287,0.18732782369146006,157,614,0.6624472573839663,0.255700325732899,207,719,0.8734177215189873,0.28789986091794156,227,811,0.9578059071729957,0.279901356350185,230,869,0.9704641350210971,0.2646720368239356
v_soldiers,viewpoint,orb,1_4,4,1593,1998,186,0.20514936447143556,47,350,0.25268817204301075,0.13428571428571429,123,633,0.6612903225806451,0.1943127962085308,164,732,0.8817204301075269,0.22404371584699453,175,805,0.9408602150537635,0.21739130434782608,177,873,0.9516129032258065,0.2027491408934708
v_soldiers,viewpoint,orb,1_5,5,1593,2000,118,0.20514936447143556,16,226,0.13559322033898305,0.07079646017699115,57,417,0.4830508474576271,0.1366906474820144,90,519,0.7627118644067796,0.17341040462427745,104,607,0.8813559322033898,0.171334431630972,108,679,0.9152542372881356,0.15905743740795286
v_soldiers,viewpoint,orb,1_6,6,1593,2000,112,0.20514936447143556,49,512,0.4375,0.095703125,91,820,0.8125,0.11097560975609756,106,924,0.9464285714285714,0.11471861471861472,107,1021,0.9553571428571429,0.10479921645445642,108,1107,0.9642857142857143,0.0975609756097561
v_strand,viewpoint,sift,1_2,2,5112,7125,2931,1.1675204277038573,2708,3332,0.9239167519617878,0.8127250900360145,2818,3586,0.9614466052541795,0.7858337981037368,2838,3763,0.9682702149437052,0.7541854903002924,2845,4324,0.9706584783350393,0.6579555966697502,2851,4836,0.972705561241897,0.5895368072787428
v_strand,viewpoint,sift,1_3,3,5112,3892,1783,1.1675204277038573,344,672,0.19293325855300056,0.5119047619047619,830,1611,0.4655075715086932,0.5152079453755432,1226,2448,0.6876051598429613,0.5008169934640523,1525,3397,0.8553000560852496,0.4489255225198705,1655,4414,0.9282108805384184,0.37494336202990486
v_strand,viewpoint,sift,1_4,4,5112,3357,1301,1.1675204277038573,158,337,0.12144504227517294,0.4688427299703264,597,1256,0.45887778631821674,0.4753184713375796,937,2104,0.7202152190622598,0.4453422053231939,1128,3164,0.8670253651037664,0.35651074589127685,1215,4285,0.9338970023059185,0.28354725787631274
v_strand,viewpoint,sift,1_5,5,5112,2975,1275,1.1675204277038573,110,257,0.08627450980392157,0.4280155642023346,648,1240,0.508235294117647,0.5225806451612903,839,1910,0.6580392156862745,0.43926701570680626,1016,3037,0.7968627450980392,0.3345406651300626,1158,4200,0.908235294117647,0.2757142857142857
v_strand,viewpoint,sift,1_6,6,5112,3094,755,1.1675204277038573,80,272,0.10596026490066225,0.29411764705882354,254,1111,0.33642384105960266,0.22862286228622863,413,1967,0.5470198675496689,0.2099644128113879,548,3273,0.7258278145695364,0.1674304919034525,642,4498,0.8503311258278146,0.14273010226767452
v_strand,viewpoint,orb,1_2,2,2000,2000,1221,0.2732274055480957,774,1326,0.6339066339066339,0.583710407239819,1089,1715,0.8918918918918919,0.6349854227405248,1178,1839,0.9647829647829648,0.6405655247417075,1201,1916,0.9836199836199836,0.6268267223382046,1211,1948,0.9918099918099919,0.6216632443531828
v_strand,viewpoint,orb,1_3,3,2000,2000,684,0.2732274055480957,69,640,0.10087719298245613,0.1078125,303,1384,0.44298245614035087,0.21893063583815028,500,1704,0.7309941520467836,0.2934272300469484,665,1860,0.9722222222222222,0.3575268817204301,681,1926,0.9956140350877193,0.35358255451713394
v_strand,viewpoint,orb,1_4,4,2000,2000,504,0.2732274055480957,83,692,0.16468253968253968,0.1199421965317919,291,1451,0.5773809523809523,0.2005513439007581,439,1725,0.871031746031746,0.2544927536231884,484,1851,0.9603174603174603,0.2614802809292274,492,1906,0.9761904761904762,0.25813221406086045
v_strand,viewpoint,orb,1_5,5,2000,2000,405,0.2732274055480957,81,658,0.2,0.12310030395136778,277,1413,0.6839506172839506,0.19603680113234254,370,1672,0.9135802469135802,0.22129186602870812,396,1792,0.9777777777777777,0.22098214285714285,401,1860,0.9901234567901235,0.21559139784946235
v_strand,viewpoint,orb,1_6,6,2000,2000,157,0.2732274055480957,21,684,0.1337579617834395,0.03070175438596491,79,1414,0.5031847133757962,0.05586987270155587,123,1748,0.7834394904458599,0.07036613272311212,144,1898,0.9171974522292994,0.07586933614330875,151,1961,0.9617834394904459,0.07700152983171851
v_sunseason,viewpoint,sift,1_2,2,15694,15644,8115,9.85232048034668,6276,10200,0.7733826247689464,0.6152941176470588,6436,10756,0.7930991990141713,0.5983637039791744,6457,11451,0.795686999383857,0.56388088376561,6470,13672,0.7972889710412816,0.4732299590403745,6474,15297,0.7977818853974122,0.4232202392626005
v_sunseason,viewpoint,sift,1_3,3,15694,15524,5071,9.85232048034668,3107,7605,0.6126996647604023,0.40854700854700854,3338,8815,0.6582528100966278,0.37867271695972776,3385,10007,0.6675211989745612,0.3382632157489757,3405,12772,0.6714651942417669,0.2665988098966489,3414,14644,0.6732399921120095,0.23313302376399891
v_sunseason,viewpoint,sift,1_4,4,15694,17667,2414,9.85232048034668,673,3391,0.2787903893951947,0.1984665290474786,1031,6089,0.4270919635459818,0.1693217277056988,1119,8378,0.4635459817729909,0.13356409644306516,1167,12236,0.48342999171499584,0.09537430532853874,1177,14911,0.4875724937862469,0.07893501441888538
v_sunseason,viewpoint,sift,1_5,5,15694,16264,1776,9.85232048034668,209,2166,0.11768018018018019,0.09649122807017543,405,4776,0.22804054054054054,0.08479899497487438,512,7157,0.2882882882882883,0.07153835405896325,576,11071,0.32432432432432434,0.05202782043175865,586,14017,0.32995495495495497,0.04180637796960833
v_sunseason,viewpoint,sift,1_6,6,15694,15941,1105,9.85232048034668,39,1563,0.03529411764705882,0.02495201535508637,186,4152,0.16832579185520363,0.044797687861271675,283,6668,0.25610859728506785,0.042441511697660465,322,10737,0.2914027149321267,0.029989755052621775,329,13796,0.29773755656108597,0.023847492026674397
v_sunseason,viewpoint,orb,1_2,2,2000,2000,1089,0.3049612045288086,629,1183,0.5775941230486685,0.5316990701606086,903,1588,0.8292011019283747,0.568639798488665,990,1702,0.9090909090909091,0.581668625146886,1005,1790,0.9228650137741047,0.5614525139664804,1009,1903,0.9265381083562901,0.5302154492905938
v_sunseason,viewpoint,orb,1_3,3,2000,2000,797,0.3049612045288086,376,1067,0.47176913425345046,0.35238987816307404,611,1526,0.766624843161857,0.40039318479685454,659,1632,0.8268506900878294,0.40379901960784315,676,1762,0.848180677540778,0.3836549375709421,679,1876,0.8519447929736512,0.3619402985074627
v_sunseason,viewpoint,orb,1_4,4,2000,2000,397,0.3049612045288086,119,706,0.29974811083123426,0.16855524079320114,243,1149,0.6120906801007556,0.21148825065274152,288,1295,0.72544080604534,0.22239382239382238,298,1434,0.7506297229219143,0.20781032078103207,300,1654,0.7556675062972292,0.18137847642079807
v_sunseason,viewpoint,orb,1_5,5,2000,2000,93,0.3049612045288086,18,480,0.1935483870967742,0.0375,48,932,0.5161290322580645,0.05150214592274678,60,1123,0.6451612903225806,0.053428317008014245,64,1253,0.6881720430107527,0.05107741420590583,66,1515,0.7096774193548387,0.04356435643564356
v_sunseason,viewpoint,orb,1_6,6,2000,2000,23,0.3049612045288086,2,341,0.08695652173913043,0.005865102639296188,4,671,0.17391304347826086,0.005961251862891207,7,900,0.30434782608695654,0.0077777777777777776,8,1097,0.34782608695652173,0.007292616226071103,9,1367,0.391304347826087,0.006583760058522311
v_tabletop,viewpoint,sift,1_2,2,10088,9085,2305,4.312347507476806,897,1667,0.3891540130151844,0.5380923815236952,1941,3669,0.8420824295010846,0.5290269828291088,2127,4519,0.9227765726681127,0.470679353839345,2170,5924,0.9414316702819957,0.3663065496286293,2175,7298,0.9436008676789588,0.2980268566730611
v_tabletop,viewpoint,sift,1_3,3,10088,10048,229,4.312347507476806,31,1294,0.13537117903930132,0.023956723338485315,94,3198,0.4104803493449782,0.029393370856785492,105,4913,0.4585152838427948,0.02137187054752697,110,7510,0.48034934497816595,0.014647137150466045,113,9232,0.49344978165938863,0.012240034662045061
v_tabletop,viewpoint,sift,1_4,4,10088,9037,204,4.312347507476806,24,1107,0.11764705882352941,0.02168021680216802,41,2836,0.20098039215686275,0.014456981664315938,52,4380,0.2549019607843137,0.011872146118721462,62,6748,0.30392156862745096,0.009187907528156491,62,8556,0.30392156862745096,0.007246376811594203
v_tabletop,viewpoint,sift,1_5,5,10088,8345,187,4.312347507476806,21,1067,0.11229946524064172,0.019681349578256794,36,2813,0.1925133689839572,0.012797724848915748,44,4342,0.23529411764705882,0.010133578995854445,46,6988,0.24598930481283424,0.00658271322266743,48,8948,0.25668449197860965,0.005364327223960662
v_tabletop,viewpoint,sift,1_6,6,10088,9485,205,4.312347507476806,27,1059,0.13170731707317074,0.025495750708215296,51,2775,0.24878048780487805,0.018378378378378378,64,4353,0.3121951219512195,0.014702504020215943,68,6895,0.33170731707317075,0.009862218999274837,71,8810,0.3463414634146341,0.008059023836549375
v_tabletop,viewpoint,orb,1_2,2,2000,2000,324,0.2502711772918701,77,798,0.23765432098765432,0.09649122807017543,227,1353,0.7006172839506173,0.16777531411677754,275,1488,0.8487654320987654,0.18481182795698925,289,1557,0.8919753086419753,0.18561335902376364,291,1585,0.8981481481481481,0.18359621451104102
v_tabletop,viewpoint,orb,1_3,3,2000,2000,40,0.2502711772918701,0,835,0.0,0.0,2,1439,0.05,0.001389854065323141,2,1625,0.05,0.0012307692307692308,2,1795,0.05,0.0011142061281337048,2,1929,0.05,0.0010368066355624676
v_tabletop,viewpoint,orb,1_4,4,2000,2000,38,0.2502711772918701,0,749,0.0,0.0,2,1253,0.05263157894736842,0.0015961691939345571,2,1430,0.05263157894736842,0.0013986013986013986,3,1559,0.07894736842105263,0.001924310455420141,4,1700,0.10526315789473684,0.002352941176470588
v_tabletop,viewpoint,orb,1_5,5,2000,2000,31,0.2502711772918701,0,822,0.0,0.0,1,1423,0.03225806451612903,0.0007027406886858749,1,1569,0.03225806451612903,0.0006373486297004461,1,1679,0.03225806451612903,0.0005955926146515784,2,1819,0.06451612903225806,0.0010995052226498076
v_tabletop,viewpoint,orb,1_6,6,2000,2000,37,0.2502711772918701,0,803,0.0,0.0,2,1325,0.05405405405405406,0.0015094339622641509,3,1480,0.08108108108108109,0.002027027027027027,3,1599,0.08108108108108109,0.001876172607879925,4,1757,0.10810810810810811,0.0022766078542970974
v_talent,viewpoint,sift,1_2,2,8232,5716,1449,2.527905797958374,800,1255,0.5521048999309869,0.6374501992031872,1128,2267,0.7784679089026915,0.49757388619320686,1152,3417,0.7950310559006211,0.33713784021071114,1162,5508,0.8019323671497585,0.21096586782861293,1173,7562,0.8095238095238095,0.15511769373181697
v_talent,viewpoint,sift,1_3,3,8232,6092,1385,2.527905797958374,714,1309,0.5155234657039711,0.5454545454545454,977,2421,0.7054151624548737,0.40355225113589427,1007,3621,0.7270758122743682,0.2780999723833195,1021,5774,0.7371841155234657,0.17682715621752684,1028,7780,0.7422382671480144,0.13213367609254498
v_talent,viewpoint,sift,1_4,4,8232,6785,866,2.527905797958374,383,948,0.44226327944572746,0.4040084388185654,572,2308,0.6605080831408776,0.24783362218370883,605,3689,0.6986143187066974,0.16400108430468963,619,5886,0.7147806004618937,0.10516479782534828,643,7821,0.7424942263279446,0.08221455056898094
v_talent,viewpoint,sift,1_5,5,8232,5147,329,2.527905797958374,32,561,0.0972644376899696,0.0570409982174688,81,1662,0.24620060790273557,0.048736462093862815,110,2967,0.3343465045592705,0.03707448601280755,127,5167,0.3860182370820669,0.02457905941552158,131,7449,0.3981762917933131,0.017586253188347428
v_talent,viewpoint,sift,1_6,6,8232,5811,989,2.527905797958374,396,1196,0.40040444893832156,0.3311036789297659,571,2262,0.5773508594539939,0.2524314765694076,619,3537,0.6258847320525783,0.17500706813683914,631,5661,0.6380182002022244,0.11146440558205264,639,7646,0.6461071789686552,0.0835731101229401
v_talent,viewpoint,orb,1_2,2,2000,2000,282,0.2581634998321533,65,799,0.23049645390070922,0.08135168961201501,183,1481,0.648936170212766,0.12356515867656989,232,1634,0.8226950354609929,0.1419828641370869,237,1691,0.8404255319148937,0.140153755174453,237,1772,0.8404255319148937,0.13374717832957111
v_talent,viewpoint,orb,1_3,3,2000,2000,211,0.2581634998321533,51,767,0.24170616113744076,0.06649282920469361,127,1364,0.6018957345971564,0.09310850439882698,155,1563,0.7345971563981043,0.09916826615483046,162,1633,0.7677725118483413,0.09920391916717697,162,1702,0.7677725118483413,0.09518213866039953
v_talent,viewpoint,orb,1_4,4,2000,2000,191,0.2581634998321533,37,632,0.193717277486911,0.058544303797468354,109,1231,0.5706806282722513,0.08854589764419171,127,1467,0.6649214659685864,0.08657123381049761,132,1636,0.6910994764397905,0.08068459657701711,132,1774,0.6910994764397905,0.07440811724915446
v_talent,viewpoint,orb,1_5,5,2000,2000,62,0.2581634998321533,7,351,0.11290322580645161,0.019943019943019943,19,792,0.3064516129032258,0.023989898989898988,23,988,0.3709677419354839,0.02327935222672065,25,1202,0.4032258064516129,0.020798668885191347,26,1429,0.41935483870967744,0.01819454163750875
v_talent,viewpoint,orb,1_6,6,2000,2000,113,0.2581634998321533,27,650,0.23893805309734514,0.04153846153846154,64,1128,0.5663716814159292,0.05673758865248227,70,1350,0.6194690265486725,0.05185185185185185,73,1528,0.6460176991150443,0.047774869109947646,74,1645,0.6548672566371682,0.044984802431610946
v_tempera,viewpoint,sift,1_2,2,2454,1601,841,0.3820901393890381,744,887,0.8846611177170036,0.8387824126268321,768,985,0.9131985731272295,0.7796954314720812,778,1206,0.925089179548157,0.6451077943615257,783,1650,0.9310344827586207,0.47454545454545455,792,2175,0.9417360285374554,0.3641379310344828
v_tempera,viewpoint,sift,1_3,3,2454,1615,602,0.3820901393890381,435,696,0.7225913621262459,0.625,521,931,0.8654485049833887,0.5596133190118152,533,1166,0.8853820598006644,0.4571183533447684,542,1613,0.9003322259136213,0.3360198388096714,549,2184,0.9119601328903655,0.25137362637362637
v_tempera,viewpoint,sift,1_4,4,2454,1666,713,0.3820901393890381,577,777,0.8092566619915849,0.7425997425997426,631,942,0.884992987377279,0.6698513800424628,647,1216,0.9074333800841514,0.5320723684210527,663,1712,0.9298737727910238,0.3872663551401869,673,2236,0.9438990182328191,0.3009838998211091
v_tempera,viewpoint,sift,1_5,5,2454,1819,392,0.3820901393890381,269,603,0.6862244897959183,0.4461028192371476,337,894,0.8596938775510204,0.3769574944071588,349,1145,0.8903061224489796,0.30480349344978164,358,1643,0.9132653061224489,0.21789409616555083,365,2170,0.9311224489795918,0.16820276497695852
v_tempera,viewpoint,sift,1_6,6,2454,1040,70,0.3820901393890381,12,159,0.17142857142857143,0.07547169811320754,27,433,0.38571428571428573,0.06235565819861432,30,703,0.42857142857142855,0.04267425320056899,32,1235,0.45714285714285713,0.025910931174089068,33,1951,0.4714285714285714,0.016914402870322913
v_tempera,viewpoint,orb,1_2,2,2000,2000,693,0.2515582084655762,433,1404,0.6248196248196248,0.3084045584045584,615,1809,0.8874458874458875,0.33996683250414594,660,1893,0.9523809523809523,0.3486529318541997,688,1911,0.9927849927849928,0.36002093144950287,688,1946,0.9927849927849928,0.35354573484069884
v_tempera,viewpoint,orb,1_3,3,2000,2000,449,0.2515582084655762,212,1288,0.47216035634743875,0.16459627329192547,361,1730,0.8040089086859689,0.20867052023121388,402,1824,0.8953229398663697,0.22039473684210525,431,1863,0.9599109131403119,0.2313472893183038,440,1903,0.9799554565701559,0.23121387283236994
v_tempera,viewpoint,orb,1_4,4,2000,2000,289,0.2515582084655762,137,1256,0.4740484429065744,0.10907643312101911,220,1797,0.7612456747404844,0.12242626599888703,258,1901,0.8927335640138409,0.135718043135192,275,1917,0.9515570934256056,0.14345331246739698,281,1953,0.972318339100346,0.14388120839733742
v_tempera,viewpoint,orb,1_5,5,2000,2000,81,0.2515582084655762,25,975,0.30864197530864196,0.02564102564102564,42,1590,0.5185185185185185,0.026415094339622643,53,1804,0.654320987654321,0.029379157427937917,59,1893,0.7283950617283951,0.03116745905969361,66,1937,0.8148148148148148,0.034073309241094474
v_tempera,viewpoint,orb,1_6,6,2000,1939,28,0.2515582084655762,2,998,0.07142857142857142,0.002004008016032064,5,1607,0.17857142857142858,0.0031113876789047915,6,1783,0.21428571428571427,0.0033651149747616375,7,1829,0.25,0.0038272279934390375,11,1864,0.39285714285714285,0.005901287553648069
v_there,viewpoint,sift,1_2,2,636,620,211,0.24497528076171876,98,169,0.46445497630331756,0.5798816568047337,144,251,0.6824644549763034,0.5737051792828686,158,283,0.7488151658767772,0.558303886925795,180,344,0.8530805687203792,0.5232558139534884,194,439,0.919431279620853,0.4419134396355353
v_there,viewpoint,sift,1_3,3,636,2230,25,0.24497528076171876,0,57,0.0,0.0,2,109,0.08,0.01834862385321101,3,151,0.12,0.019867549668874173,5,249,0.2,0.020080321285140562,5,383,0.2,0.013054830287206266
v_there,viewpoint,sift,1_4,4,636,2660,19,0.24497528076171876,1,35,0.05263157894736842,0.02857142857142857,1,83,0.05263157894736842,0.012048192771084338,2,127,0.10526315789473684,0.015748031496062992,3,242,0.15789473684210525,0.012396694214876033,4,414,0.21052631578947367,0.00966183574879227
v_there,viewpoint,sift,1_5,5,636,2804,14,0.24497528076171876,1,26,0.07142857142857142,0.038461538461538464,1,81,0.07142857142857142,0.012345679012345678,1,140,0.07142857142857142,0.007142857142857143,1,261,0.07142857142857142,0.0038314176245210726,1,426,0.07142857142857142,0.002347417840375587
v_there,viewpoint,sift,1_6,6,636,2875,14,0.24497528076171876,0,20,0.0,0.0,0,63,0.0,0.0,0,116,0.0,0.0,0,184,0.0,0.0,0,423,0.0,0.0
v_there,viewpoint,orb,1_2,2,1227,1251,191,0.15795841217041015,83,528,0.43455497382198954,0.1571969696969697,154,786,0.806282722513089,0.19592875318066158,173,858,0.9057591623036649,0.20163170163170163,183,906,0.9581151832460733,0.20198675496688742,186,989,0.9738219895287958,0.18806875631951467
v_there,viewpoint,orb,1_3,3,1227,2000,12,0.15795841217041015,4,154,0.3333333333333333,0.025974025974025976,6,241,0.5,0.024896265560165973,7,269,0.5833333333333334,0.026022304832713755,7,329,0.5833333333333334,0.02127659574468085,7,392,0.5833333333333334,0.017857142857142856
v_there,viewpoint,orb,1_4,4,1227,2000,5,0.15795841217041015,0,84,0.0,0.0,0,144,0.0,0.0,0,191,0.0,0.0,0,242,0.0,0.0,0,326,0.0,0.0
v_there,viewpoint,orb,1_5,5,1227,2000,10,0.15795841217041015,0,47,0.0,0.0,0,102,0.0,0.0,0,150,0.0,0.0,0,175,0.0,0.0,0,278,0.0,0.0
v_there,viewpoint,orb,1_6,6,1227,2000,5,0.15795841217041015,0,13,0.0,0.0,0,61,0.0,0.0,0,113,0.0,0.0,0,165,0.0,0.0,0,263,0.0,0.0
v_underground,viewpoint,sift,1_2,2,3887,3742,1583,0.6561206817626953,1283,2170,0.8104864181933038,0.5912442396313364,1417,2411,0.8951358180669615,0.5877229365408544,1442,2471,0.9109286165508528,0.5835694050991501,1456,2594,0.919772583701832,0.5612952968388589,1465,3001,0.9254579911560329,0.48817060979673443
